    5694  ! number of records (species) in the file
! data generated using SIMPOL SAR
! 1st line gives the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GTH700k   1.929E-07    74.2
GTH700Y   1.074E-07    74.5
GTH700f   3.425E-06    58.9
GTH700V   7.385E-06    61.9
GTK6000   2.510E-03    39.1
GTN7008   4.036E-08    75.4
GTN7001   4.014E-08    73.6
GTH7002   2.233E-08    73.8
GTN700O   6.156E-06    58.6
GTH7006   2.245E-08    75.7
GTH700W   3.425E-06    58.9
GTE0013   7.770E-09    77.8
GTK7002   7.165E-07    60.0
GTK7000   1.093E-04    43.2
GTU7000   2.357E-04    46.2
GTN700L   1.536E-06    61.2
GTH700M   8.549E-07    61.5
GTT003E   4.046E-10    93.7
GTT003B   4.025E-10    91.8
GTT003C   2.239E-10    92.1
GTT003D   7.145E-09    76.4
GTT001n   2.251E-10    93.9
GTT001k   2.239E-10    92.1
GTT001l   1.246E-10    92.4
GTT001m   3.976E-09    76.7
GDK0007   6.001E-12   121.9
GND000S   5.969E-12   120.0
GHD000n   3.321E-12   120.3
GDO3001   7.417E-06    74.3
GDK0006   1.060E-10   104.7
GHD400B   1.012E-08    94.0
GHN4004   1.007E-08    92.2
GHH4001   5.602E-09    92.5
GTH004U   4.815E-10    99.4
GHD600L   2.530E-08    85.7
GHD500D   3.808E-09    98.5
GHN5009   3.787E-09    96.6
GHH5005   2.107E-09    96.9
GHD3005   4.105E-06    72.7
GHD500C   6.724E-08    81.3
GHD2001   1.091E-05    68.3
GHD400A   1.787E-07    76.8
GED2001   4.241E-03    48.6
GNK900L   2.583E-13   122.1
GHK900L   1.437E-13   122.4
GDK900b   1.847E-12   117.1
GNO6006   2.373E-12   126.4
GHO6006   1.320E-12   126.6
GDO6006   1.697E-11   121.3
GNN900m   2.569E-13   120.3
GHN900q   1.429E-13   120.5
GND9016   1.837E-12   115.2
GNN600N   2.360E-12   124.5
GHN600R   1.313E-12   124.8
GND600U   1.688E-11   119.5
GHN901Z   1.429E-13   120.5
GHH900W   7.952E-14   120.8
GHD901A   1.022E-12   115.5
GHN600j   1.313E-12   124.8
GHH600L   7.307E-13   125.1
GHD600U   9.390E-12   119.8
GTD900N   2.313E-09    96.5
GTN901A   2.300E-09    94.6
GTH902A   1.280E-09    94.9
GTA8003   5.344E-08    88.5
GTG8004   6.468E-07    82.6
GTP8003   8.216E-07    69.2
GTH003S   3.242E-09    98.6
GAO7004   6.423E-12   121.9
GGO7004   7.774E-11   115.9
GPO7004   9.875E-11   102.5
GEN8001   5.138E-10   107.1
GGN700F   7.732E-11   114.1
GPN700G   9.822E-11   100.7
GNK9004   3.940E-11   105.3
GEH8005   2.859E-10   107.4
GGH700A   4.302E-11   114.4
GPH700E   5.465E-11   101.0
GHK9004   2.192E-11   105.6
GAO7003   9.799E-10   105.1
GGO7003   1.186E-08    99.1
GPO7003   1.507E-08    85.7
GED8001   3.674E-09   102.1
GDK9005   2.817E-10   100.2
GAN700O   6.389E-12   120.0
GAH700K   3.555E-12   120.3
GAD700A   4.568E-11   115.0
GAK9009   1.858E-12   113.2
GGD7005   5.529E-10   109.0
GGK9006   2.249E-11   107.2
GPD7005   7.023E-10    95.6
GPK9007   2.857E-11    93.8
GNO6001   3.620E-10   109.5
GHO6001   2.014E-10   109.8
GDO6001   2.588E-09   104.5
GAO6003   1.707E-11   117.4
GGO6002   2.066E-10   111.5
GPO6002   2.625E-10    98.1
GNN6004   3.601E-10   107.7
GHN600C   2.003E-10   108.0
GND6006   2.575E-09   102.6
GHN6002   2.003E-10   108.0
GHH6002   1.115E-10   108.3
GHD6002   1.432E-09   102.9
GAH600C   9.449E-12   115.9
GGH6008   1.144E-10   109.9
GPH6009   1.453E-10    96.5
GHN9019   2.180E-11   103.7
GGN700E   1.180E-08    97.2
GPN700F   1.498E-08    83.8
GND900d   2.802E-10    98.4
GNN600J   3.601E-10   107.7
GHN600V   2.003E-10   108.0
GND600H   2.575E-09   102.6
GHH600P   1.109E-10   106.4
GHN600b   1.425E-09   101.1
GGH7008   6.563E-09    97.5
GPH700D   8.337E-09    84.1
GHD900N   1.559E-10    98.7
GHH600B   1.115E-10   108.3
GHD600D   1.432E-09   102.9
GHH600H   7.928E-10   101.4
GDD600A   1.841E-08    97.6
GDD4003   1.984E-05    71.9
GAN800L   2.782E-13   124.1
GAH800R   1.548E-13   124.4
GAG900G   5.974E-14   130.5
GPA900M   7.589E-14   117.1
GAD8008   1.989E-12   119.1
GAN800J   2.767E-13   122.3
GAH800O   1.540E-13   122.6
GAG900D   5.942E-14   128.7
GPA900J   7.549E-14   115.3
GAN8004   1.979E-12   117.2
GAH800Y   1.540E-13   122.6
GAH800P   8.567E-14   122.8
GAG900E   3.306E-14   129.0
GPA900K   4.200E-14   115.6
GAH8006   1.101E-12   117.5
GAN800G   4.244E-11   107.3
GAH800H   2.361E-11   107.6
GAG9009   9.114E-12   113.7
GPA900D   1.158E-11   100.3
GAD8005   3.035E-10   102.2
GAN800K   1.979E-12   117.2
GAH800Q   1.101E-12   117.5
GAG900F   4.249E-13   123.6
GPA900L   5.397E-13   110.2
GAD8007   1.415E-11   112.2
GAN6003   1.698E-11   115.6
GAH6002   9.449E-12   115.9
GAD6002   1.214E-10   110.6
GGD9005   9.057E-12   117.5
GGN9002   9.008E-12   115.7
GGH9002   5.012E-12   116.0
GGD9002   1.382E-09   100.7
GGD9004   6.441E-11   110.7
GPD9004   1.151E-11   104.1
GPN9002   1.144E-11   102.3
GPH9002   6.367E-12   102.6
GPD9001   1.755E-09    87.3
GPD9003   8.182E-11    97.3
GHO2000   1.534E-06    75.2
GDK900n   1.595E-11   117.4
GDK900B   2.434E-09   100.6
GAO6004   2.605E-09   100.6
GGO6003   3.152E-08    94.6
GPO6003   4.005E-08    81.2
GDK900t   1.046E-13   134.3
GND9018   1.040E-13   132.4
GHD9015   5.787E-14   132.7
GDK900v   1.595E-11   117.4
GDK700M   1.127E-10   108.5
GUK8006   7.090E-10   101.9
GND901Q   1.040E-13   132.4
GNN9016   1.035E-13   130.6
GHN901d   5.756E-14   130.9
GND901S   1.587E-11   115.6
GND700P   1.121E-10   106.7
GNU800V   7.052E-10   100.1
GHD901U   5.787E-14   132.7
GHN9024   5.756E-14   130.9
GHH9012   3.203E-14   131.2
GHD900w   8.828E-12   115.9
GHD700S   6.238E-11   107.0
GHU800U   3.924E-10   100.4
GDK700U   1.720E-08    91.7
GDO4001   1.829E-08    95.6
GNO4001   2.558E-09   100.6
GOO3000   1.043E-06    81.2
GNO3001   1.037E-06    79.3
GHO3001   5.772E-07    79.6
GDO4002   2.790E-06    78.8
GAO4000   1.840E-08    91.7
GGO4000   2.227E-07    85.7
GPO4000   2.830E-07    72.4
GDK700F   1.720E-08    91.7
GDK600F   5.291E-09    86.9
GUD700S   1.158E-07    91.0
GDO3003   7.417E-06    74.3
GAO3000   4.892E-08    87.3
GGO3000   5.921E-07    81.3
GPO3000   7.522E-07    67.9
GKO4001   4.541E-08    85.3
GNK4005   4.517E-08    83.4
GHK4006   2.513E-08    83.7
GDK4005   3.230E-07    78.4
GUD7007   1.340E-08    90.6
GUK7004   3.328E-08    80.3
GNU800N   7.052E-10   100.1
GHU800E   3.924E-10   100.4
GUD800K   4.356E-08    95.4
GUD800G   5.042E-09    95.0
GUD9009   1.897E-09    99.5
GUD700U   1.158E-07    91.0
GUD5002   8.182E-07    82.1
GND901H   1.587E-11   115.6
GAN6009   2.591E-09    98.8
GGN6005   3.136E-08    92.8
GPN6006   3.983E-08    79.4
GND900F   1.040E-13   132.4
GNN900B   1.035E-13   130.6
GHN900P   5.756E-14   130.9
GND900C   1.587E-11   115.6
GNN5002   9.572E-10   103.2
GHN5006   5.326E-10   103.5
GND5007   6.844E-09    98.2
GND700u   1.121E-10   106.7
GNU800F   7.052E-10   100.1
GNN700E   7.310E-13   121.7
GNN700C   7.271E-13   119.8
GHN700D   4.045E-13   120.1
GNN9008   1.035E-13   130.6
GNN9007   1.029E-13   128.7
GHN900C   5.725E-14   129.0
GNN9003   1.578E-11   113.7
GNN7006   1.115E-10   104.9
GNN800F   7.015E-10    98.2
GNN700D   5.199E-12   114.8
GHN901k   5.756E-14   130.9
GHN901l   5.725E-14   129.0
GHH9014   3.185E-14   129.3
GHN901I   8.781E-12   114.0
GHN500M   5.297E-10   101.7
GHH500G   2.947E-10   102.0
GHN500N   3.787E-09    96.6
GHN701E   6.205E-11   105.1
GHN800d   3.903E-10    98.5
GND700g   1.121E-10   106.7
GNN700c   1.115E-10   104.9
GHN7012   6.205E-11   105.1
GND700e   1.710E-08    89.9
GND700f   7.973E-10    99.8
GNN4004   2.544E-09    98.8
GHN4006   1.416E-09    99.1
GND4003   1.819E-08    93.7
GAN4002   1.200E-10   106.7
GGN4002   1.452E-09   100.7
GPN4003   1.845E-09    87.3
GNO3000   1.037E-06    79.3
GNN3000   1.032E-06    77.5
GHN3001   5.741E-07    77.8
GND4004   2.775E-06    76.9
GAN4000   1.831E-08    89.9
GGN4000   2.216E-07    83.9
GPN4001   2.814E-07    70.5
