    5694  ! number of records (species) in the file
! data generated using NANNOOLAL SAR
! 1st line gives the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GTN6002   9.394E-05    67.3
GTN700Q   8.132E-07    86.0
GTE900L   1.588E-08   104.6
GTN700E   2.696E-09   112.6
GTH700S   2.362E-10   124.5
GTN700a   8.132E-07    86.0
GTN700W   7.451E-06    77.3
GTE800L   2.486E-08   105.3
GTE800H   5.618E-09   110.8
GTE8001   6.479E-10   121.1
GTH6003   1.522E-05    75.1
GTH700Z   8.914E-08    96.8
GTE900M   2.335E-09   113.8
GTH700b   2.362E-10   124.5
GTH700T   1.504E-11   137.7
GTH700w   8.914E-08    96.8
GTH700n   9.808E-07    86.2
GTE800M   1.976E-06    84.7
GTE800I   4.199E-07    90.1
GTE8002   7.730E-08    98.3
GTK6001   1.456E-03    53.2
GTK7001   9.064E-06    74.7
GTN700D   4.719E-09   111.4
GTH700A   3.923E-10   123.1
GTE000p   5.656E-10   121.2
GTE000n   1.533E-10   126.1
GTE000o   1.968E-11   136.1
GTE900F   1.588E-08   104.6
GTN7009   1.077E-08   107.3
GTN7004   2.696E-09   112.6
GTH7003   2.362E-10   124.5
GTE0009   6.789E-11   131.3
GTE0007   1.968E-11   136.1
GTE0008   1.678E-12   148.0
GTE9000   2.335E-09   113.8
GTH7007   7.831E-10   120.0
GTH700a   2.362E-10   124.5
GTH7008   1.504E-11   137.7
GTE0012   9.009E-09   107.8
GTE000z   2.493E-09   112.6
GTE0011   3.158E-10   122.5
GTE900K   2.142E-07    92.0
GTK7003   1.387E-07    95.2
GTN700C   3.555E-08   100.3
GTH7009   3.416E-09   111.4
GTK7005   9.064E-06    74.7
GTU7002   1.203E-04    63.0
GTN700M   4.658E-07    88.4
GTH700N   4.643E-08    99.6
GTN700X   7.451E-06    77.3
GTH700q   9.808E-07    86.2
GTU7001   8.695E-05    64.1
GTN6000   2.569E-05    71.3
GTN700V   2.568E-06    80.6
GTH6000   6.877E-06    78.0
GTH700l   5.352E-07    88.4
GTH700o   5.352E-07    88.4
GTH6001   8.965E-07    86.9
GTH700m   5.675E-08    98.4
GTE5000   4.851E-04    54.8
GTE800F   5.317E-05    67.4
GTO0000   3.014E-10   126.0
GTN000Q   7.722E-11   131.2
GTH001f   6.877E-12   142.9
GTK900B   4.224E-09   112.6
GTN001O   1.537E-10   128.4
GTN000O   3.857E-11   133.7
GTH001c   3.549E-12   145.0
