! data generated using GROMHE SAR
GDK800A   5.741E+14
GDK900p   6.485E+10
GND9017   1.676E+14
GHD9016   1.384E+12
GDK900L   3.830E+11
GNK5006   5.365E+08
GHK5006   1.578E+10
GDK500D   3.099E+08
GDK700L   4.229E+11
GND901I   2.059E+11
GNN9014   1.098E+15
GHN901y   4.393E+12
GND700Q   2.686E+09
GNN7003   7.818E+10
GND701G   2.675E+12
GHD901M   1.384E+12
GHN901z   3.575E+15
GHD900v   8.172E+12
GHD700U   3.752E+11
GTN900b   3.123E+07
GTH900R   1.187E+10
GTD9007   1.026E+08
GTN900Z   2.192E+07
GTH900O   8.084E+09
GTN900K   2.262E+09
GTH901e   6.665E+08
GTH900P   2.533E+11
GTH900V   2.188E+09
GTA000Y   6.209E+10
GTG000I   2.414E+10
GTP000G   9.403E+08
GTN900d   8.356E+08
GTH900U   3.629E+11
GTD9008   1.218E+09
GTA000W   4.215E+10
GTG000G   1.639E+10
GTP000E   6.007E+07
GTN900c   1.501E+07
GTH900S   6.424E+09
GTN900L   1.106E+10
GTA000X   1.325E+12
GTG000H   5.151E+11
GTP000F   1.888E+09
GTH901f   6.628E+09
GTH900T   2.878E+12
GTH900W   9.658E+09
GTN0025   5.635E+09
GTG000J   1.037E+10
GTH004C   5.139E+09
GTG000K   7.750E+10
GTD000N   1.149E+10
GTG000L   1.739E+10
GTN9000   2.210E+05
GTH9000   7.594E+07
GTD9001   5.255E+06
GTA900T   4.989E+08
GTG900A   1.940E+08
GTP900W   7.048E+05
GTN900a   6.318E+07
GTH900Q   1.922E+10
GTD9006   1.164E+10
GTN0022   8.846E+10
GTN001z   8.042E+10
GTH0049   1.888E+12
GTN001v   5.548E+08
GTN0021   2.829E+11
GTH003W   3.046E+13
GTH003T   2.632E+13
GTH003U   6.500E+14
GTH0038   1.813E+11
GTH003V   7.734E+13
GTD000a   5.209E+12
GTN002M   9.063E+12
GTH004W   1.111E+14
GTD000W   2.159E+10
GTD000Z   4.759E+13
GHK900E   2.497E+13
GPK0006   1.622E+13
GDK900F   3.358E+14
GHN900a   2.014E+13
GPN0007   1.164E+12
GND900M   6.047E+14
GHH900J   5.328E+14
GPH000D   3.461E+14
GHD900L   7.165E+15
GHK900C   1.441E+11
GPK0004   7.155E+09
GDK900D   1.151E+12
GHD900G   4.572E+14
GPD0003   3.681E+14
GDD9009   2.686E+16
GNK7003   1.902E+10
GHK7003   8.406E+12
GDK700C   4.560E+10
GHN900Y   1.135E+11
GPN0005   5.710E+09
GND900K   1.210E+12
GNK600G   3.437E+07
GHH900H   3.074E+12
GPH000B   1.527E+11
GHD900J   2.457E+13
GHK600D   9.509E+09
GDK700V   3.581E+07
GND700d   6.467E+08
GHD700X   7.640E+08
GDK500B   9.122E+05
GDK700D   2.603E+09
GDD000M   7.529E+14
GND0011   1.405E+15
GHD001I   1.606E+16
GDD000L   6.406E+15
GDD900A   1.106E+16
GND000h   6.633E+13
GNN000l   1.293E+14
GHN001a   1.415E+15
GND000g   7.463E+14
GHD000t   1.606E+16
GHN001L   2.997E+16
GHH000p   3.428E+17
GHD000s   1.367E+17
GDD9007   5.902E+11
GND900J   7.650E+12
GHD900I   4.681E+12
GDD8003   7.827E+09
GDD9006   2.806E+13
GDD000K   8.322E+14
GND000x   4.705E+16
GHD001D   1.776E+16
GDD000J   4.522E+17
GDD900N   8.876E+14
GND9019   1.513E+15
GHD901B   1.894E+16
GDD700J   1.580E+12
GDD900M   1.479E+14
GND900Y   1.464E+14
GNN900X   2.800E+14
GHN9013   3.124E+15
GND701B   1.152E+14
GND900X   6.456E+15
GHD900R   1.894E+16
GHN900n   3.228E+16
GHH900T   4.041E+17
GHD701A   3.370E+13
GHD900Q   3.155E+15
GDK6007   2.839E+11
GDK0008   1.508E+14
GND000B   1.074E+12
GHD000e   3.029E+14
GDK900i   4.386E+13
GDK500E   2.867E+08
GNK600C   1.780E+10
GHK6006   7.111E+10
GAK7005   3.164E+13
GGK7003   1.230E+13
GPK7003   4.440E+10
GDK6006   7.732E+11
GDK4003   4.089E+08
GNK4003   9.384E+06
GNN4007   1.050E+07
GND900p   4.715E+11
GND500J   9.176E+08
GNN600G   4.808E+10
GHN600G   1.266E+11
GAN700I   4.693E+12
GGN7009   1.825E+12
GPN7009   6.506E+09
GND6008   3.029E+12
GND4005   3.253E+09
GHK4003   1.960E+09
GHD900f   8.807E+13
GHD500L   6.116E+09
GHN600U   3.799E+11
GHH6008   1.517E+12
GAH700M   6.750E+14
GGH700C   2.625E+14
GPH7009   9.475E+11
GHD600C   1.650E+13
GHD4006   8.211E+08
GKO3001   8.791E+06
GNK3001   7.614E+04
GHK3002   1.765E+07
GAK5004   5.152E+08
GKK6008   8.965E+09
GAN500C   1.920E+10
GNK600H   1.597E+10
GAH500E   1.099E+10
GHK600E   1.913E+11
GDK4002   1.204E+06
GAK4000   3.007E+07
GGK4000   1.169E+07
GPK4000   4.216E+04
GDK700E   2.603E+09
GAK5003   1.079E+10
GKK6007   4.154E+11
GDK600E   4.336E+15
GUD700M   1.164E+06
GDK3001   1.652E+07
GKK4001   2.140E+08
GNK4004   1.064E+09
GHK4005   3.136E+09
GAK0008   1.276E+15
GGK0003   4.960E+14
GPK0003   1.795E+12
GAN000F   9.268E+12
GGN0006   3.604E+12
GPN0003   1.303E+10
GHD000i   2.522E+13
GAH000J   2.561E+15
GGH000C   9.960E+14
GPH0009   3.604E+12
GNK900D   7.292E+10
GHK900B   2.151E+13
GDK900N   5.633E+12
GNK600B   1.267E+11
GHK6005   4.175E+13
GAK7006   1.946E+13
GGK7002   7.566E+12
GPK7002   2.751E+10
GNN600F   1.333E+10
GHN600F   4.126E+12
GAN700J   2.810E+13
GGN7008   1.093E+13
GPN7008   3.963E+10
GHN600T   2.703E+12
GHH6007   8.907E+14
GAH700N   4.152E+14
GGH700B   1.614E+14
GPH7008   5.870E+11
GDK5006   2.326E+10
GNK600A   1.638E+12
GHK6004   3.295E+12
GAK7004   1.672E+15
GGK7001   6.503E+14
GPK7001   2.291E+12
GDK6005   1.275E+14
GDK4004   1.257E+12
GUD7006   6.394E+08
GUK7003   3.688E+06
GUD800B   3.603E+11
GNU800M   4.047E+07
GHU800D   1.360E+09
GUD8009   6.000E+08
GUD9008   8.559E+09
GUD7005   8.105E+06
GUK4001   1.345E+03
GUD6007   1.261E+10
GUD700H   3.046E+13
GNU6006   6.359E+11
GNU700A   1.741E+15
GHU6006   1.001E+11
GHU700A   6.500E+14
GUD6005   2.553E+07
GUD700F   2.683E+10
GUD5003   5.535E+07
GUD6006   8.177E+11
GUD700G   1.619E+16
GUD7009   4.038E+11
GNU7004   2.401E+10
GNU700e   2.408E+09
GHU7006   8.616E+12
GHU700b   6.295E+10
GNU800L   3.635E+09
GHU800C   1.252E+11
GUD800F   3.185E+09
GUD9007   6.177E+09
GNN800I   7.319E+09
GHN800K   1.697E+11
GNU800R   3.473E+12
GNU9004   7.060E+11
GHN800U   2.883E+10
GHH800E   9.931E+11
GHU800P   2.526E+10
GHU9004   1.318E+11
GNU800K   9.130E+07
GHU800B   2.725E+09
GUD800E   1.015E+09
GUD9004   2.427E+09
GUD700W   1.442E+08
GNU700I   1.920E+08
GHU700G   3.078E+09
GUD6008   1.046E+06
GUD5005   1.143E+05
GAU5001   3.061E+07
GGU5001   3.982E+07
